"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"03","13278",11,"0107",1,2,"2025061327811010713","02","02",1,3,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","13278",11,"0107",1,2,"2025061327811010714","02","02",1,4,3,1,2,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","13278",11,"0108",1,2,"2025031327811010811","02","02",1,1,1,1,2,,2,47,1,1,23,8,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,30.4847485651752
2026,"03","13278",11,"0108",1,2,"2025031327811010813","02","02",1,2,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","13278",11,"0108",1,2,"2025031327811010812","02","02",1,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
2026,"03","13278",11,"0109",1,2,"2025031327811010911","02","02",1,1,1,1,2,,1,60,1,1,5,2,1966,1,,,,,,,,,,,,,,,,7513,1071,1,,3,2,1,3,8,7,0,8,8,8,8,47,,47,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,1,2,10,7,1,,60,,,,,5400,,,5460,5460,5460,1,46.8438694532819
2026,"03","13278",11,"0109",1,2,"2025031327811010912","02","02",1,2,2,1,2,,2,53,2,2,22,9,1972,1,,,,,,,,,,,,,,,,7513,1071,4,,3,2,1,3,0,6,5,5,7,7,6,36,,36,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,1,,,,,,,,,,0,0,0,1,32.9240904792273
2026,"03","13278",11,"0109",1,2,"2025031327811010913","02","02",1,3,3,1,2,,1,32,3,3,9,8,1993,1,,,,,,,,,,,,,,,,3411,6910,3,5,2,2,1,3,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,,,,,,1500,,,,1500,1500,1500,1,48.3124257160518
2026,"03","13278",11,"0109",1,2,"2025031327811010914","02","02",1,4,3,1,2,,1,31,4,4,12,1,1995,1,,,,,,,,,,,,,,,,7513,1071,3,5,3,2,1,2,0,7,7,7,7,7,7,42,,42,1,,2,,2,2,1,60,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,7,1,,,,,,1800,,,,1800,1800,1800,1,57.9674103172467
2026,"03","1327902",5,"0087",1,2,"20241213279025008711","02","02",1,1,1,1,2,,1,30,1,1,3,8,1995,1,,,,,,,,,,,,,,,,7231,4540,3,5,2,2,1,5,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,2200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,2200,,,,2200,2200,2200,1,58.2493773262648
