"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"03","34414",6,"0025",1,2,"202603344146002513","11","17",1,3,3,1,2,,1,20,3,3,18,9,2005,1,,,,,,,,,,,,,,,,9629,8411,3,2,,,5,2000,0,9,9,9,10,10,10,57,,57,1,,2,,2,2,4,2200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,,,,,,2200,,,,2200,2200,2200,1,134.957077601314
2026,"03","34414",6,"0025",1,2,"202603344146002514","11","17",1,4,11,1,2,,2,62,4,4,25,3,1963,1,,,,,,,,,,,,,,,,5120,5610,2,,3,2,1,2,0,5,5,5,5,5,0,25,,25,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,346,,,,,649,,,995,995,995,1,87.9315332093201
2026,"03","34414",6,"0026",1,2,"202603344146002611","11","17",1,1,1,1,2,,2,56,1,1,12,9,1969,1,,,,,,,,,,,,,,,,9412,5610,3,5,3,2,1,5,0,9,9,9,8,8,9,52,,52,1,,2,,2,2,2,350,60,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,1,260,,,,,1516,,,,1776,1776,1776,1,87.9315332093201
2026,"03","34414",6,"0026",1,2,"202603344146002613","11","17",1,2,3,1,2,,1,25,2,2,31,10,2000,1,,,,,,,,,,,,,,,,3314,5610,1,,3,2,1,2,9,9,9,0,9,9,9,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,150,,,,,900,,,1050,1050,1050,1,148.860988545854
2026,"03","34414",6,"0026",1,2,"202603344146002612","11","17",1,3,3,1,2,,2,18,3,3,31,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,162.419601506617
2026,"03","34414",6,"0027",1,2,"202603344146002711","11","17",1,1,1,1,2,,1,57,1,1,28,10,1968,1,,,,,,,,,,,,,,,,7111,4100,1,,3,2,1,4,4,8,8,8,8,8,8,52,,52,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,5,,2,2,2,2,2,2,10,7,1,,,,,,,5300,,,5300,5300,5300,1,102.96577000962
2026,"03","34414",6,"0063",1,2,"202603344146006311","11","17",1,1,1,1,2,,1,34,1,1,25,8,1991,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,11,11,11,11,11,11,11,77,,77,1,,2,,2,1,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,,,,,,,800,,,800,800,800,1,
2026,"03","34414",6,"0063",1,2,"202603344146006312","11","17",1,2,2,1,2,,2,23,2,2,1,12,2002,1,,,,,,,,,,,,,,,,5131,5610,3,5,3,2,1,4,8,0,8,8,8,0,8,40,,40,1,,2,,2,2,2,300,60,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,260,,,,,1299,,,,1559,1559,1559,1,
2026,"03","34414",6,"0063",1,2,"202603344146006313","11","17",1,3,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","34424",3,"0038",1,2,"202503344243003811","11","17",1,1,1,1,2,,2,44,1,1,24,8,1981,1,,,,,,,,,,,,,,,,7513,1071,2,,3,2,1,1,0,0,0,0,0,4,5,9,,9,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,400,,,400,400,400,1,221.961744861469
2026,"03","34424",3,"0038",1,2,"202503344243003812","11","17",1,2,3,1,2,,1,20,2,2,29,8,2005,1,,,,,,,,,,,,,,,,5131,5610,3,5,1,,4,300,4,4,4,0,0,4,4,20,,20,1,,2,,2,2,4,600,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,1,,,,,,600,,,,600,600,600,1,234.81351649977
2026,"03","34424",3,"0038",1,2,"202503344243003813","11","17",1,3,3,1,2,,2,17,3,3,9,1,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,282.595907203377
2026,"03","34424",3,"0042",1,2,"202503344243004211","11","17",1,1,1,1,2,,2,79,1,1,11,11,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,10,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,144.935769139455
2026,"03","34424",3,"0042",1,2,"202503344243004212","11","17",1,2,7,1,2,,1,77,2,2,20,7,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,179.151438107534
2026,"03","34424",3,"0042",1,2,"202503344243004213","11","17",1,3,3,1,2,,1,50,3,3,28,2,1976,1,,,,,,,,,,,,,,,,7126,4330,3,5,1,,1,4,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,200,1200,,,,1200,1200,1400,1,179.151438107534
2026,"03","34424",3,"0043",1,2,"202503344243004311","11","17",1,1,1,1,2,,1,63,1,1,10,6,1962,1,,,,,,,,,,,,,,,,6112,121,2,,3,2,1,1,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,,300,,,,,727,,,1027,1027,1027,1,179.151438107534
2026,"03","34424",3,"0043",1,2,"202503344243004312","11","17",1,2,7,1,2,,2,62,2,2,13,11,1963,1,,,,,,,,,,,,,,,,2635,8610,3,3,,,5,9998,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,3,1,1,1,2,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,707,2500,,,,2500,2500,3207,1,144.935769139455
2026,"03","34424",3,"0043",1,2,"202503344243004313","11","17",1,3,7,1,2,,2,61,3,3,20,3,1965,1,,,,,,,,,,,,,,,,2330,8521,3,5,1,,4,190,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1900,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,12,2,,2,2,2,2,2,2,10,5,1,,,,,632,1900,,,,1900,1900,2532,1,144.935769139455
2026,"03","34424",3,"0043",1,2,"202503344243004314","11","17",1,4,6,1,2,,2,89,4,4,13,9,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,144.935769139455
2026,"03","34424",3,"0123",1,2,"202506344243012311","11","17",1,1,1,1,2,,2,71,1,1,13,3,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,144.935769139455
2026,"03","34424",3,"0123",1,2,"202506344243012312","11","17",1,2,3,1,2,,2,41,2,2,7,5,1984,1,,,,,,,,,,,,,,,,2341,8510,3,2,,,5,9998,0,5,5,5,5,5,0,25,,25,1,,2,,2,1,4,1100,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,5,,2,2,2,2,2,2,10,7,1,,,,,,1100,,,,1100,1100,1100,1,221.961744861469
2026,"03","34424",3,"0123",1,2,"202506344243012313","11","17",1,3,4,1,2,,1,41,3,3,1,6,1984,1,,,,,,,,,,,,,,,,7111,4100,3,5,1,,5,9998,0,9,9,9,9,9,9,54,5,59,1,,1,1,1,1,2,700,30,,,,,1500,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,5,,2,2,2,2,2,2,10,7,1,900,,,,,3031,,,1500,5431,3931,5431,1,267.629750317623
