"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"01","40649",7,"0105",1,2,"202601406497010511","21","43",1,1,1,1,2,,1,64,1,1,29,4,1961,1,,,,,,,,,,,,,,,,7128,4330,2,,3,2,1,1,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,1,1,1,,,,,,,220,,,220,220,220,1,47.627973079546
2026,"01","40649",7,"0106",1,2,"202601406497010611","21","43",1,1,1,1,2,,1,84,1,1,30,6,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,1,2,2,2,2,1,1,4,,,,,,,,,,,,,1,53.8232969873416
2026,"01","40656",3,"0086",1,2,"202601406563008611","21","43",1,1,1,1,2,,1,51,1,1,5,9,1974,1,,,,,,,,,,,,,,,,7111,4100,2,,2,2,1,5,8,8,8,5,8,8,8,53,4,57,1,,2,,2,2,,,,,,70,49,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,212,,,,500,70,,782,500,782,1,194.05813780321
2026,"01","40656",3,"0086",1,2,"202601406563008612","21","43",1,2,2,1,2,,2,54,2,2,12,12,1971,1,,,,,,,,,,,,,,,,5213,4789,2,,3,2,1,1,0,6,6,6,0,6,0,24,21,45,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,,13,,,389,,300,702,389,702,1,192.367053120207
2026,"01","40656",3,"0086",1,2,"202601406563008613","21","43",1,3,3,1,2,,1,18,3,3,22,9,2007,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,5,0,8,5,8,5,8,5,39,,39,1,,2,,2,1,2,200,30,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,130,,,,,866,,,,996,996,996,1,266.39483039949
2026,"01","40656",3,"0086",1,2,"202601406563008614","21","43",1,4,6,1,2,,1,81,4,4,14,9,1944,1,,,,,,,,,,,,,,,,5213,4789,2,,3,2,1,1,0,9,9,9,9,9,0,45,,45,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,1,,1,2,2,2,2,2,10,1,1,,,,,,,103,,,103,103,103,1,168.631696655229
2026,"01","40656",3,"0087",1,2,"202601406563008711","21","43",1,1,1,1,2,,1,26,1,1,15,9,1999,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,0,0,9,9,9,0,27,8,40,2,40,1,1,1,1,2,180,18,,,,,400,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,78,,,,,779,,,400,1257,857,1257,1,385.185599393891
2026,"01","40656",3,"0087",1,2,"202601406563008712","21","43",1,2,2,1,2,,2,24,2,2,20,11,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,316.332216135913
2026,"01","40656",3,"0087",1,2,"202601406563008713","21","43",1,3,3,1,2,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40656",3,"0090",1,2,"202601406563009011","21","43",1,1,1,1,2,,2,75,1,1,18,4,1950,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,1,7,7,7,7,7,7,7,49,,49,1,,2,,2,2,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,2,2,2,2,2,2,2,2,1,,43,,,,,545,,,588,588,588,1,167.776938486777
2026,"01","40656",3,"0094",1,2,"202601406563009411","21","43",1,1,1,1,2,,1,52,1,1,1,1,1974,1,,,,,,,,,,,,,,,,3112,7110,2,,3,2,1,1,2,0,0,0,0,0,0,2,,2,1,,2,,2,1,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,12,2,,2,2,2,2,2,2,1,1,1,,,,,,,500,,,500,500,500,1,171.721099978915
2026,"01","40656",3,"0094",1,2,"202601406563009412","21","43",1,2,2,1,2,,2,40,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","40656",3,"0094",1,2,"202601406563009413","21","43",1,3,3,1,2,,2,20,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"01","4065801",5,"0133",1,2,"20251040658015013311","21","43",1,1,1,1,2,,1,60,1,1,12,12,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,12,,1,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,2,2,,,,,,,,,,,,,1,77.1294259734001
2026,"01","4065801",5,"0133",1,2,"20251040658015013312","21","43",1,2,2,1,2,,2,63,2,2,12,11,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,2,2,3,,,,,,,,,,,,,1,59.0919951969735
2026,"01","4065801",5,"0133",1,2,"20251040658015013314","21","43",1,3,3,1,2,,1,31,3,3,24,12,1994,1,,,,,,,,,,,,,,,,3112,8530,3,2,,,5,9998,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,3000,,,,3000,3000,3000,1,143.008143613923
2026,"01","4065801",5,"0133",1,2,"20251040658015013313","21","43",1,4,3,1,2,,2,28,4,4,1,5,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,1,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,2,4,,,,,,,,,,,,,1,105.670929175333
2026,"01","4065801",5,"0262",1,2,"20251040658015026211","21","43",1,1,1,1,2,,2,34,1,1,18,4,1991,1,,,,,,,,,,,,,,,,2221,8610,3,2,,,5,9998,0,6,6,12,6,6,0,36,,36,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,1,1,,,,,50,3000,,,,3000,3000,3050,1,105.670929175333
